Date,Type,Action,Symbol,Instrument Type,Description,Value,Quantity,Average Price,Commissions,Fees,Multiplier,Underlying Symbol,Expiration Date,Strike Price,Call or Put,Order #
2020-09-09T12:27:46-0700,Trade,SELL_TO_OPEN,COST  200918C00355000,Equity Option,Sold 5 COST 09/18/20 Call 355.00 @ 3.22,"1,610.00",5,322,-5,-0.73,100,COST,9/18/2020,355,CALL,101616850
2020-09-09T12:27:46-0700,Trade,SELL_TO_CLOSE,COST  200911C00350000,Equity Option,Sold 5 COST 09/11/20 Call 350.00 @ 2.08,"1,040.00",5,208,0,-0.72,100,COST,9/11/2020,350,CALL,101616850
2020-09-09T12:27:46-0700,Trade,BUY_TO_CLOSE,COST  200911C00355000,Equity Option,Bought 5 COST 09/11/20 Call 355.00 @ 0.77,-385,5,-77,0,-0.68,100,COST,9/11/2020,355,CALL,101616850
2020-09-09T12:27:46-0700,Trade,BUY_TO_OPEN,COST  200918C00350000,Equity Option,Bought 5 COST 09/18/20 Call 350.00 @ 5.18,"-2,590.00",5,-518,-5,-0.68,100,COST,9/18/2020,350,CALL,101616850
2020-09-08T14:00:00-0700,Money Movement,,,,ACH DEPOSIT,"1,000.00",0,,--,0,,,,,,
2020-09-08T07:39:14-0700,Trade,SELL_TO_OPEN,DIS   201016C00130000,Equity Option,Sold 1 DIS 10/16/20 Call 130.00 @ 10.40,"1,040.00",1,"1,040.00",-1,-0.172,100,DIS,10/16/2020,130,CALL,101204120
2020-09-08T06:48:23-0700,Trade,BUY_TO_OPEN,TGT   201016C00145000,Equity Option,Bought 1 TGT 10/16/20 Call 145.00 @ 6.10,-610,1,-610,-1,-0.14,100,TGT,10/16/2020,145,CALL,101198650
2020-09-08T06:38:00-0700,Trade,BUY_TO_OPEN,DIS   201016C00125000,Equity Option,Bought 1 DIS 10/16/20 Call 125.00 @ 10.39,"-1,039.00",1,"-1,039.00",-1,-0.14,100,DIS,10/16/2020,125,CALL,101185458
2020-09-05T07:01:50-0700,Money Movement,,,,Regulatory fee adjustment,-0.11,0,,--,0,,,,,,
2020-09-04T13:00:00-0700,Receive Deliver,,DOCU  200904C00270000,Equity Option,Removal of 1 DOCU 09/04/20 Call 270.00 due to expiration.,0,1,0,--,0,100,DOCU,9/4/2020,270,CALL,
2020-09-04T13:00:00-0700,Receive Deliver,,DOCU  200904C00260000,Equity Option,Removal of 1 DOCU 09/04/20 Call 260.00 due to expiration.,0,1,0,--,0,100,DOCU,9/4/2020,260,CALL,
2020-09-04T13:00:00-0700,Receive Deliver,,ADBE  200904C00532500,Equity Option,Removal of 3 ADBE 09/04/20 Call 532.50 due to expiration.,0,3,0,--,0,100,ADBE,9/4/2020,532.5,CALL,
2020-09-04T13:00:00-0700,Receive Deliver,,ADBE  200904C00527500,Equity Option,Removal of 3 ADBE 09/04/20 Call 527.50 due to expiration.,0,3,0,--,0,100,ADBE,9/4/2020,527.5,CALL,
2020-09-02T12:41:46-0700,Trade,SELL_TO_OPEN,DOCU  200904C00270000,Equity Option,Sold 1 DOCU 09/04/20 Call 270.00 @ 23.12,"2,312.00",1,"2,312.00",-1,-0.202,100,DOCU,9/4/2020,270,CALL,100481676
2020-09-02T12:41:46-0700,Trade,BUY_TO_OPEN,DOCU  200904C00260000,Equity Option,Bought 1 DOCU 09/04/20 Call 260.00 @ 26.72,"-2,672.00",1,"-2,672.00",-1,-0.14,100,DOCU,9/4/2020,260,CALL,100481676
2020-09-02T12:24:46-0700,Trade,SELL_TO_OPEN,RKT   200918C00037000,Equity Option,Sold 4 RKT 09/18/20 Call 37.00 @ 3.95,"1,580.00",4,395,-4,-0.588,100,RKT,9/18/2020,37,CALL,100466254
2020-09-02T12:24:46-0700,Trade,BUY_TO_OPEN,RKT   200918C00035000,Equity Option,Bought 4 RKT 09/18/20 Call 35.00 @ 4.65,"-1,860.00",4,-465,-4,-0.54,100,RKT,9/18/2020,35,CALL,100466254
2020-09-02T12:24:44-0700,Trade,SELL_TO_OPEN,RKT   200918C00037000,Equity Option,Sold 1 RKT 09/18/20 Call 37.00 @ 3.95,395,1,395,-1,-0.152,100,RKT,9/18/2020,37,CALL,100466254
2020-09-02T12:24:44-0700,Trade,BUY_TO_OPEN,RKT   200918C00035000,Equity Option,Bought 1 RKT 09/18/20 Call 35.00 @ 4.65,-465,1,-465,-1,-0.14,100,RKT,9/18/2020,35,CALL,100466254
2020-09-02T07:07:57-0700,Trade,SELL_TO_OPEN,ADBE  200904C00532500,Equity Option,Sold 3 ADBE 09/04/20 Call 532.50 @ 5.40,"1,620.00",3,540,-3,-0.456,100,ADBE,9/4/2020,532.5,CALL,100284699
2020-09-02T07:07:57-0700,Trade,BUY_TO_OPEN,ADBE  200904C00527500,Equity Option,Bought 3 ADBE 09/04/20 Call 527.50 @ 7.21,"-2,163.00",3,-721,-3,-0.41,100,ADBE,9/4/2020,527.5,CALL,100284699
2020-09-01T06:31:30-0700,Trade,SELL_TO_OPEN,COST  200911C00355000,Equity Option,Sold 5 COST 09/11/20 Call 355.00 @ 2.13,"1,065.00",5,213,-5,-0.72,100,COST,9/11/2020,355,CALL,99940575
2020-09-01T06:31:30-0700,Trade,BUY_TO_OPEN,COST  200911C00350000,Equity Option,Bought 5 COST 09/11/20 Call 350.00 @ 3.73,"-1,865.00",5,-373,-5,-0.68,100,COST,9/11/2020,350,CALL,99940575
2020-08-31T08:13:02-0700,Trade,SELL_TO_OPEN,MNST  200918C00085000,Equity Option,Sold 2 MNST 09/18/20 Call 85.00 @ 1.27,254,2,127,-2,-0.284,100,MNST,9/18/2020,85,CALL,99657650
2020-08-31T08:13:02-0700,Trade,BUY_TO_OPEN,MNST  200918C00082000,Equity Option,Bought 2 MNST 09/18/20 Call 82.00 @ 2.82,-564,2,-282,-2,-0.27,100,MNST,9/18/2020,82,CALL,99657650
2020-08-31T06:33:33-0700,Trade,SELL_TO_OPEN,YETI  200918C00055000,Equity Option,Sold 4 YETI 09/18/20 Call 55.00 @ 1.05,420,4,105,-4,-0.558,100,YETI,9/18/2020,55,CALL,99657347
2020-08-31T06:33:33-0700,Trade,BUY_TO_OPEN,YETI  200918C00052500,Equity Option,Bought 4 YETI 09/18/20 Call 52.50 @ 1.84,-736,4,-184,-4,-0.54,100,YETI,9/18/2020,52.5,CALL,99657347
2020-08-31T06:31:33-0700,Trade,SELL_TO_OPEN,MS    200918C00055000,Equity Option,Sold 4 MS 09/18/20 Call 55.00 @ 0.70,280,4,70,-4,-0.558,100,MS,9/18/2020,55,CALL,99657455
2020-08-31T06:31:33-0700,Trade,BUY_TO_OPEN,MS    200918C00053500,Equity Option,Bought 4 MS 09/18/20 Call 53.50 @ 1.21,-484,4,-121,-4,-0.54,100,MS,9/18/2020,53.5,CALL,99657455
2020-08-31T06:31:33-0700,Trade,SELL_TO_OPEN,MS    200918C00055000,Equity Option,Sold 1 MS 09/18/20 Call 55.00 @ 0.70,70,1,70,-1,-0.152,100,MS,9/18/2020,55,CALL,99657455
2020-08-31T06:31:33-0700,Trade,BUY_TO_OPEN,MS    200918C00053500,Equity Option,Bought 1 MS 09/18/20 Call 53.50 @ 1.21,-121,1,-121,-1,-0.14,100,MS,9/18/2020,53.5,CALL,99657455
2020-08-31T06:30:07-0700,Trade,BUY_TO_OPEN,TTWO  200918C00175000,Equity Option,Bought 1 TTWO 09/18/20 Call 175.00 @ 3.81,-381,1,-381,-1,-0.14,100,TTWO,9/18/2020,175,CALL,99658118
2020-08-31T06:30:07-0700,Trade,SELL_TO_OPEN,TTWO  200918C00185000,Equity Option,Sold 1 TTWO 09/18/20 Call 185.00 @ 1.30,130,1,130,-1,-0.152,100,TTWO,9/18/2020,185,CALL,99658118
2020-08-31T06:30:02-0700,Trade,BUY_TO_OPEN,UPS   200918C00165000,Equity Option,Bought 1 UPS 09/18/20 Call 165.00 @ 2.98,-298,1,-298,-1,-0.14,100,UPS,9/18/2020,165,CALL,99658200
2020-08-31T06:30:02-0700,Trade,SELL_TO_OPEN,UPS   200918C00170000,Equity Option,Sold 1 UPS 09/18/20 Call 170.00 @ 1.53,153,1,153,-1,-0.152,100,UPS,9/18/2020,170,CALL,99658200
2020-08-31T06:30:02-0700,Trade,BUY_TO_OPEN,UPS   200918C00165000,Equity Option,Bought 1 UPS 09/18/20 Call 165.00 @ 2.98,-298,1,-298,-1,-0.14,100,UPS,9/18/2020,165,CALL,99658200
2020-08-31T06:30:02-0700,Trade,SELL_TO_OPEN,UPS   200918C00170000,Equity Option,Sold 1 UPS 09/18/20 Call 170.00 @ 1.53,153,1,153,-1,-0.152,100,UPS,9/18/2020,170,CALL,99658200
2020-08-31T06:30:01-0700,Trade,SELL_TO_OPEN,TSM   200918C00085000,Equity Option,Sold 2 TSM 09/18/20 Call 85.00 @ 0.74,148,2,74,-2,-0.284,100,TSM,9/18/2020,85,CALL,99657002
2020-08-31T06:30:01-0700,Trade,BUY_TO_OPEN,TSM   200918C00081000,Equity Option,Bought 2 TSM 09/18/20 Call 81.00 @ 1.88,-376,2,-188,-2,-0.27,100,TSM,9/18/2020,81,CALL,99657002
2020-08-31T06:30:01-0700,Trade,SELL_TO_OPEN,AMD   200918C00090000,Equity Option,Sold 3 AMD 09/18/20 Call 90.00 @ 2.43,729,3,243,-3,-0.436,100,AMD,9/18/2020,90,CALL,99657502
2020-08-31T06:30:01-0700,Trade,BUY_TO_OPEN,AMD   200918C00086000,Equity Option,Bought 3 AMD 09/18/20 Call 86.00 @ 3.91,"-1,173.00",3,-391,-3,-0.41,100,AMD,9/18/2020,86,CALL,99657502
2020-08-31T06:30:00-0700,Trade,SELL_TO_OPEN,TMUS  200918C00120000,Equity Option,Sold 2 TMUS 09/18/20 Call 120.00 @ 0.94,188,2,94,-2,-0.284,100,TMUS,9/18/2020,120,CALL,99657528
2020-08-31T06:30:00-0700,Trade,BUY_TO_OPEN,TMUS  200918C00117000,Equity Option,Bought 2 TMUS 09/18/20 Call 117.00 @ 1.95,-390,2,-195,-2,-0.27,100,TMUS,9/18/2020,117,CALL,99657528
2020-08-28T14:00:00-0700,Receive Deliver,,WDAY  200828C00195000,Equity Option,Removal of option due to assignment,0,1,0,--,0,100,WDAY,8/28/2020,195,CALL,
2020-08-28T14:00:00-0700,Receive Deliver,SELL_TO_CLOSE,WDAY,Equity,Sell to Close 100 WDAY @ 195.00,"19,500.00",100,195,--,-5.452,,,,,,
2020-08-28T14:00:00-0700,Receive Deliver,,WDAY  200828C00192500,Equity Option,Removal of option due to exercise,0,1,0,--,0,100,WDAY,8/28/2020,192.5,CALL,
2020-08-28T14:00:00-0700,Receive Deliver,BUY_TO_OPEN,WDAY,Equity,Buy to Open 100 WDAY @ 192.50,"-19,250.00",100,-192.5,--,-5,,,,,,
2020-08-28T14:00:00-0700,Receive Deliver,,CRM   200828C00212500,Equity Option,Removal of option due to assignment,0,1,0,--,0,100,CRM,8/28/2020,212.5,CALL,
2020-08-28T14:00:00-0700,Receive Deliver,SELL_TO_CLOSE,CRM,Equity,Sell to Close 100 CRM @ 212.50,"21,250.00",100,212.5,--,-5.482,,,,,,
2020-08-28T14:00:00-0700,Receive Deliver,,CRM   200828C00207500,Equity Option,Removal of option due to exercise,0,1,0,--,0,100,CRM,8/28/2020,207.5,CALL,
2020-08-28T14:00:00-0700,Receive Deliver,BUY_TO_OPEN,CRM,Equity,Buy to Open 100 CRM @ 207.50,"-20,750.00",100,-207.5,--,-5,,,,,,
2020-08-28T12:57:27-0700,Trade,SELL_TO_CLOSE,ADSK  200828C00245000,Equity Option,Sold 1 ADSK 08/28/20 Call 245.00 @ 2.10,210,1,210,0,-0.152,100,ADSK,8/28/2020,245,CALL,99643037
2020-08-28T12:57:27-0700,Trade,BUY_TO_CLOSE,ADSK  200828C00247500,Equity Option,Bought 1 ADSK 08/28/20 Call 247.50 @ 0.10,-10,1,-10,0,-0.14,100,ADSK,8/28/2020,247.5,CALL,99643037
2020-08-28T12:38:52-0700,Trade,SELL_TO_CLOSE,DG    200828C00197500,Equity Option,Sold 1 DG 08/28/20 Call 197.50 @ 3.30,330,1,330,0,-0.152,100,DG,8/28/2020,197.5,CALL,99608446
2020-08-28T12:38:52-0700,Trade,BUY_TO_CLOSE,DG    200828C00200000,Equity Option,Bought 1 DG 08/28/20 Call 200.00 @ 0.85,-85,1,-85,0,-0.14,100,DG,8/28/2020,200,CALL,99608446
2020-08-28T12:38:34-0700,Trade,SELL_TO_CLOSE,DG    200828C00197500,Equity Option,Sold 1 DG 08/28/20 Call 197.50 @ 3.23,323,1,323,0,-0.152,100,DG,8/28/2020,197.5,CALL,99608446
2020-08-28T12:38:34-0700,Trade,BUY_TO_CLOSE,DG    200828C00200000,Equity Option,Bought 1 DG 08/28/20 Call 200.00 @ 0.78,-78,1,-78,0,-0.14,100,DG,8/28/2020,200,CALL,99608446
2020-08-24T06:35:04-0700,Trade,SELL_TO_OPEN,CRM   200828C00212500,Equity Option,Sold 1 CRM 08/28/20 Call 212.50 @ 3.81,381,1,381,-1,-0.152,100,CRM,8/28/2020,212.5,CALL,98334483
2020-08-24T06:35:04-0700,Trade,BUY_TO_OPEN,CRM   200828C00207500,Equity Option,Bought 1 CRM 08/28/20 Call 207.50 @ 5.94,-594,1,-594,-1,-0.14,100,CRM,8/28/2020,207.5,CALL,98334483
2020-08-24T06:31:52-0700,Trade,SELL_TO_OPEN,WDAY  200828C00195000,Equity Option,Sold 1 WDAY 08/28/20 Call 195.00 @ 5.77,577,1,577,-1,-0.162,100,WDAY,8/28/2020,195,CALL,98334723
2020-08-24T06:31:52-0700,Trade,BUY_TO_OPEN,WDAY  200828C00192500,Equity Option,Bought 1 WDAY 08/28/20 Call 192.50 @ 6.97,-697,1,-697,-1,-0.14,100,WDAY,8/28/2020,192.5,CALL,98334723
2020-08-24T06:31:51-0700,Trade,SELL_TO_OPEN,DG    200828C00200000,Equity Option,Sold 2 DG 08/28/20 Call 200.00 @ 5.88,"1,176.00",2,588,-2,-0.304,100,DG,8/28/2020,200,CALL,98334383
2020-08-24T06:31:51-0700,Trade,BUY_TO_OPEN,DG    200828C00197500,Equity Option,Bought 2 DG 08/28/20 Call 197.50 @ 7.23,"-1,446.00",2,-723,-2,-0.27,100,DG,8/28/2020,197.5,CALL,98334383
2020-08-24T06:30:03-0700,Trade,SELL_TO_OPEN,ADSK  200828C00247500,Equity Option,Sold 1 ADSK 08/28/20 Call 247.50 @ 10.74,"1,074.00",1,"1,074.00",-1,-0.172,100,ADSK,8/28/2020,247.5,CALL,98334489
2020-08-24T06:30:03-0700,Trade,BUY_TO_OPEN,ADSK  200828C00245000,Equity Option,Bought 1 ADSK 08/28/20 Call 245.00 @ 12.30,"-1,230.00",1,"-1,230.00",-1,-0.14,100,ADSK,8/28/2020,245,CALL,98334489
2020-08-20T11:55:16-0700,Trade,SELL_TO_CLOSE,UBER  200828P00025000,Equity Option,Sold 4 UBER 08/28/20 Put 25.00 @ 0.05,20,4,5,0,-0.558,100,UBER,8/28/2020,25,PUT,98018282
2020-08-20T11:55:16-0700,Trade,SELL_TO_CLOSE,UBER  200828P00025000,Equity Option,Sold 2 UBER 08/28/20 Put 25.00 @ 0.05,10,2,5,0,-0.284,100,UBER,8/28/2020,25,PUT,98018282
2020-08-20T11:14:20-0700,Trade,BUY_TO_OPEN,UBER  200828P00025000,Equity Option,Bought 1 UBER 08/28/20 Put 25.00 @ 0.12,-12,1,-12,0,-0.14,100,UBER,8/28/2020,25,PUT,97994287
2020-08-20T11:06:09-0700,Trade,BUY_TO_OPEN,UBER  200828P00025000,Equity Option,Bought 5 UBER 08/28/20 Put 25.00 @ 0.12,-60,5,-12,0,-0.68,100,UBER,8/28/2020,25,PUT,97994287
2020-08-19T10:10:31-0700,Trade,SELL_TO_OPEN,NVDA  201016C00500000,Equity Option,Sold 1 NVDA 10/16/20 Call 500.00 @ 34.44,"3,444.00",1,"3,444.00",-1,-0.222,100,NVDA,10/16/2020,500,CALL,97704129
2020-08-19T10:10:31-0700,Trade,BUY_TO_OPEN,NVDA  201016C00495000,Equity Option,Bought 1 NVDA 10/16/20 Call 495.00 @ 36.61,"-3,661.00",1,"-3,661.00",-1,-0.14,100,NVDA,10/16/2020,495,CALL,97704129
2020-08-18T14:00:00-0700,Money Movement,,,,ACH DEPOSIT,"7,500.00",0,,--,0,,,,,,
2020-08-18T11:09:14-0700,Trade,SELL_TO_OPEN,UPS   201016C00185000,Equity Option,Sold 4 UPS 10/16/20 Call 185.00 @ 1.02,408,4,102,-4,-0.558,100,UPS,10/16/2020,185,CALL,97512800
2020-08-18T11:09:14-0700,Trade,BUY_TO_OPEN,UPS   201016C00180000,Equity Option,Bought 4 UPS 10/16/20 Call 180.00 @ 1.44,-576,4,-144,-4,-0.54,100,UPS,10/16/2020,180,CALL,97512800
